Origin Name,Origin Code,Destination Name,Destination Code,Departure Date,Duration,Operator,Fare,Origin ID,Destination ID,Service ID
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 00:25:00+00:00,0 days 01:02:00,Ember,6.1,54,43,3jMvdzpPAt27U264Rbjq4J
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 01:11:00+00:00,0 days 01:04:00,Ember,6.1,54,43,3VUVNdYoH6ERCmp22d7nae
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 03:14:00+00:00,0 days 01:04:00,Ember,6.1,54,43,V4D4c7bFGzghFhBcTfwgCc
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 05:02:00+00:00,0 days 01:14:00,Ember,6.1,54,43,DRe6eNUQf85iqDKASU3WUi
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 05:41:00+00:00,0 days 01:02:00,Ember,6.1,54,43,42FJQSKcpmukyYRq2omRrV
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 06:03:00+00:00,0 days 01:07:00,Ember,6.1,54,43,3x2z53gKM3RNuayqCezmst
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 06:36:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3g2uXGi3YjDDysMht7oUEE
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 07:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,3UNbnYUCnMevBUx3QeDFsr
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 07:40:00+00:00,0 days 01:16:00,Ember,6.1,54,43,35YmzcRwfNPzTrnEGtA3kU
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 08:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,AryrCzt7k6wLXrdssNq6aB
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 08:40:00+00:00,0 days 01:12:00,Ember,6.1,54,43,FMC3w66VKaN7eDR7PBBufq
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 09:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,6TUW5UtKkWg5bvtiFkDAVM
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 09:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,xPZSYhRpjxFj4UHRn6FdmZ
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 10:04:00+00:00,0 days 01:13:00,Ember,6.1,54,43,KBPtJsQvMURLkvM57TQftw
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 10:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3Cywc3scb94w4DRdMofnZv
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 11:05:00+00:00,0 days 01:13:00,Ember,6.1,54,43,3gnsavnZjZPLu4YL8Mp8CY
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 11:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,rgFBoP7azfKCxVedTtxmh3
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 12:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3a7JMQpwXTPHKiwgX9JDuV
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 12:37:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3x2PEbtYQL9rfnySqfPh2S
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 13:03:00+00:00,0 days 01:12:00,Ember,6.1,54,43,BhjF7c24rLyHSw3R9ftPTf
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 13:47:00+00:00,0 days 01:11:00,Ember,6.1,54,43,uKph44AcaCDniKfK3MVUUq
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 14:13:00+00:00,0 days 01:12:00,Ember,6.1,54,43,UwuaaSwPDu6pcKBYVUUjDD
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 14:42:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3RKy6qUhUr9MXfYaDmuGVJ
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 15:13:00+00:00,0 days 01:13:00,Ember,6.1,54,43,iMerm9kwHALaqyyHDN8uTi
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 15:44:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3YNSGgs5UsXtMTkxkfzHah
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 16:11:00+00:00,0 days 01:13:00,Ember,6.1,54,43,3QkU4YUYnCy6cQ334wYsLb
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 16:46:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3DGJxrSYZCQ7ioqzVRTEwK
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 17:11:00+00:00,0 days 01:09:00,Ember,6.1,54,43,3NF8C7g6Fk47XS4CaE4fZE
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 17:46:00+00:00,0 days 01:06:00,Ember,6.1,54,43,ay3u2KgiW3JyGMpHdwVGKx
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 18:11:00+00:00,0 days 01:05:00,Ember,6.1,54,43,3MqPrhV2AJ8P9wWLgFoXcY
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 18:42:00+00:00,0 days 01:04:00,Ember,6.1,54,43,Tne6TxdNPNteAk2oJXfXqg
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 19:09:00+00:00,0 days 01:04:00,Ember,6.1,54,43,8ms4mbxPgEfFkg8ZwACWBH
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 19:41:00+00:00,0 days 01:03:00,Ember,6.1,54,43,7rXW24cxumaRaLgqzznZJE
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 20:41:00+00:00,0 days 00:57:00,Ember,6.1,54,43,E4LRAw345nPikPThsxLJYT
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 21:08:00+00:00,0 days 00:58:00,Ember,6.1,54,43,3xcRNzEh8kiSDSMKmhza5A
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 21:39:00+00:00,0 days 00:56:00,Ember,6.1,54,43,YhFy3KuxM23SXXMPwzaAHt
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 22:07:00+00:00,0 days 00:58:00,Ember,6.1,54,43,pc8EKQ2F7UnwGp34bxToj4
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 22:44:00+00:00,0 days 00:56:00,Ember,6.1,54,43,32mQ5HEfeDLczzMk2wAdsV
Bridge of Earn,BOE,Haymarket,EDI,2024-10-28 23:17:00+00:00,0 days 00:57:00,Ember,6.1,54,43,5MvMhd2bQpYooQbKnkPsde
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 00:30:00+00:00,0 days 01:02:00,Ember,6.1,54,43,gkKBJYpjsHnzLCKKxmJLRM
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 01:16:00+00:00,0 days 01:04:00,Ember,6.1,54,43,3oJ5XRXpWoTfiBYJn3Eiqr
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 03:19:00+00:00,0 days 01:06:00,Ember,6.1,54,43,3y7ZJ4tu8fNyFL4SyyTgva
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 05:02:00+00:00,0 days 01:14:00,Ember,6.1,54,43,3HoAzcuFdoEKUhwSEjm5y4
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 05:41:00+00:00,0 days 01:02:00,Ember,6.1,54,43,nEe6fS9MtZPmQM8G7Z9UUh
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 06:03:00+00:00,0 days 01:07:00,Ember,6.1,54,43,3VBCBSfFRUCbkdvzGtELbS
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 06:36:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3sBjaUR9VEkMfhXSUufCEp
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 07:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,3ZJhoUj9ZyvnPwUQiwjuuM
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 07:40:00+00:00,0 days 01:16:00,Ember,6.1,54,43,GFpKRu2JReKmfxUZMmWSoR
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 08:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,7xC2rLyUNh8voHyQzLAfjH
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 08:40:00+00:00,0 days 01:12:00,Ember,6.1,54,43,39yqhNWUXasXD5soW7TUQf
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 09:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3d37h4Mp9Dz5Zc6X7FwwPK
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 09:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,8z7GmkWautFjPa3GesnAZo
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 10:04:00+00:00,0 days 01:13:00,Ember,6.1,54,43,JewPF7ieN4RpR4bUccP7tT
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 10:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,aa3dQgm4Bh6Gcdd6qmYiXx
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 11:05:00+00:00,0 days 01:13:00,Ember,6.1,54,43,UFr9CkamwTjp3GKiHJaYFY
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 11:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3DURSpkzbuqKyyuGQBustL
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 12:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,DLZU4GDAGz3DvEp32xuo6W
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 12:37:00+00:00,0 days 01:11:00,Ember,6.1,54,43,fQkbVeX2jwe6NQdJNgyzFE
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 13:03:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3STpjBnLPi7kcYigGBYwXD
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 13:47:00+00:00,0 days 01:11:00,Ember,6.1,54,43,Ag6ST7AtaeFGi5vDWfdaho
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 14:13:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3NorZ73gATDhdWkcNzA8h9
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 14:42:00+00:00,0 days 01:12:00,Ember,6.1,54,43,85oKPHn476THxXaypq8pP5
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 15:13:00+00:00,0 days 01:13:00,Ember,6.1,54,43,333epMeTuBL8sS3pgfy33x
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 15:44:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3B55VjX8Kqprq8auADzNFk
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 16:11:00+00:00,0 days 01:13:00,Ember,6.1,54,43,3Kwp8o535fgVqRwgMyqQYo
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 16:46:00+00:00,0 days 01:11:00,Ember,6.1,54,43,pRppPfKYPCGLitxaJPtgT8
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 17:11:00+00:00,0 days 01:09:00,Ember,6.1,54,43,eotqhSu9FtVuGiWzHjbu3c
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 17:46:00+00:00,0 days 01:06:00,Ember,6.1,54,43,dkfr9RkUiCfX9rTNPwpBvK
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 18:11:00+00:00,0 days 01:05:00,Ember,6.1,54,43,3fBz7u4pphGki2J8oh4K2B
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 18:42:00+00:00,0 days 01:04:00,Ember,6.1,54,43,3ACFjsy93KyemnKVvBpCrG
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 19:09:00+00:00,0 days 01:04:00,Ember,6.1,54,43,TcfKsD9p9C6V68QdnLGGTn
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 19:41:00+00:00,0 days 01:03:00,Ember,6.1,54,43,rMuWgrPK6TqYyXaooQtK38
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 20:08:00+00:00,0 days 01:04:00,Ember,6.1,54,43,m85YoaLbW3Gmwaase2MctP
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 20:41:00+00:00,0 days 00:57:00,Ember,6.1,54,43,BvYZdXXX77a8FvZ5MYKjck
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 21:08:00+00:00,0 days 00:58:00,Ember,6.1,54,43,5ZVaFSPCoWypj6P75nP2ys
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 21:39:00+00:00,0 days 00:56:00,Ember,6.1,54,43,42nMMnmnkxxrhyqbTbeLZM
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 22:07:00+00:00,0 days 00:58:00,Ember,6.1,54,43,3wH8F7Y8RW7ENsQykuNUb6
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 22:44:00+00:00,0 days 00:56:00,Ember,6.1,54,43,3WYQoSur58Wx7mYiEWJ7hY
Bridge of Earn,BOE,Haymarket,EDI,2024-10-29 23:17:00+00:00,0 days 00:57:00,Ember,6.1,54,43,3m7HccW4BriFuUPVgwuemT
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 00:30:00+00:00,0 days 01:02:00,Ember,6.1,54,43,H5jqWNEfRydhYYbtqNnwXp
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 01:16:00+00:00,0 days 01:04:00,Ember,6.1,54,43,ubgiZRX2Yx4D4ewGY86X57
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 03:19:00+00:00,0 days 01:06:00,Ember,6.1,54,43,Es2xeaV2AEJqgTYVPc925Z
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 05:02:00+00:00,0 days 01:14:00,Ember,6.1,54,43,u8x2a4PLywkBW5FLmEbgwm
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 05:41:00+00:00,0 days 01:02:00,Ember,6.1,54,43,32TWsy4NGjCLWRcdjQwdJk
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 06:03:00+00:00,0 days 01:07:00,Ember,6.1,54,43,dPadoWvssQUxdk9n6cqL5s
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 06:36:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3ZdFhsio2hHYjx2JEWdpCF
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 07:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,3Qt6d7agyhc7Gq7DZsdafV
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 07:40:00+00:00,0 days 01:16:00,Ember,6.1,54,43,3tqwZCZjyxm5HrjAsaTfU6
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 08:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,u7KDMeohBWRbZ3RoNmLYKd
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 08:40:00+00:00,0 days 01:12:00,Ember,6.1,54,43,fgPCfMcDmVx9rrT57aXX29
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 09:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3fVb9kqK4vwWYbTZLUWmom
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 09:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,Hg7CeryCqVt5ykLMgegZS3
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 10:04:00+00:00,0 days 01:13:00,Ember,6.1,54,43,3P3dWwEHKSVqJ4fbx46Psw
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 10:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3CgcFzkBAwgZG6rHdmqkQu
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 11:05:00+00:00,0 days 01:13:00,Ember,6.1,54,43,3zFMma8AT9yBKK4ZT3EVsc
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 11:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3UrURETEDdogSgvG9HD3Kh
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 12:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,gR3HtojHoTBfnNbxm54ArT
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 12:37:00+00:00,0 days 01:11:00,Ember,6.1,54,43,5VMNNMV7kZaAp8JpgH6PhH
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 13:03:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3AdmRXavceMtZqjvhpK86q
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 13:47:00+00:00,0 days 01:11:00,Ember,6.1,54,43,33QWiE2iYbgqhwib4qvQAd
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 14:13:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3CYAVpjRJvTMzTNDQpwDkd
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 14:42:00+00:00,0 days 01:12:00,Ember,6.1,54,43,36TTgm5wD2pDkn62vK3Syr
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 15:13:00+00:00,0 days 01:13:00,Ember,6.1,54,43,pgYQhRwk7bqnJvQ4nyp4io
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 15:44:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3tp6aGzsECNyAkun9DNVx3
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 16:11:00+00:00,0 days 01:13:00,Ember,6.1,54,43,q2dSyLvonaMcYG8N4Ar2Gy
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 16:46:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3wGAJaZzS5o2A6EoxXL8Bc
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 17:11:00+00:00,0 days 01:09:00,Ember,6.1,54,43,3zYs5Hpb5hZVB6YkKN6Pz3
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 17:46:00+00:00,0 days 01:06:00,Ember,6.1,54,43,3ipuKarDwXWLrC9MohUhJg
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 18:11:00+00:00,0 days 01:05:00,Ember,6.1,54,43,39p5xcNfjER6wW2yzMbWzD
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 18:42:00+00:00,0 days 01:04:00,Ember,6.1,54,43,kKgJKbMXMKrUUM3HuMXas3
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 19:09:00+00:00,0 days 01:04:00,Ember,6.1,54,43,3GQ42iqES8kMmWQ2LYgjPN
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 19:41:00+00:00,0 days 01:03:00,Ember,6.1,54,43,XYRdAVq2VvmnKD25HHwauD
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 20:08:00+00:00,0 days 01:04:00,Ember,6.1,54,43,3zYshXkQg8qUj8c3J3PbqX
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 20:41:00+00:00,0 days 00:57:00,Ember,6.1,54,43,LvwkzC3C9mEusCgWtTgEQG
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 21:08:00+00:00,0 days 00:58:00,Ember,6.1,54,43,96W4CmvCwxGEyk2AUvvc9j
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 21:39:00+00:00,0 days 00:56:00,Ember,6.1,54,43,cXErzZ4Fw6rXDX5LsMgwpP
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 22:07:00+00:00,0 days 00:58:00,Ember,6.1,54,43,CFddTsTZWri5cRmULJvNkP
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 22:44:00+00:00,0 days 00:56:00,Ember,6.1,54,43,3vf7q9NMdMJyAqymRtpzmE
Bridge of Earn,BOE,Haymarket,EDI,2024-10-30 23:17:00+00:00,0 days 00:57:00,Ember,6.1,54,43,39HgJ8BmnTfT76sjNEGzyH
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 00:30:00+00:00,0 days 01:02:00,Ember,6.1,54,43,34Bdckap4mbfFGqbf3LuiL
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 01:16:00+00:00,0 days 01:04:00,Ember,6.1,54,43,agpGSx5fEceoVBF75g4G99
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 03:19:00+00:00,0 days 01:06:00,Ember,6.1,54,43,3nzL2fcn8MVKfvoF3XNJ5e
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 05:02:00+00:00,0 days 01:14:00,Ember,6.1,54,43,3XDuCKasBiAa37FbCbXzCQ
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 05:41:00+00:00,0 days 01:02:00,Ember,6.1,54,43,mZGvKaZLsHbvQWGtPPRegr
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 06:03:00+00:00,0 days 01:07:00,Ember,6.1,54,43,kdLDPNXqXaLbkRAxcoSpWr
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 06:36:00+00:00,0 days 01:11:00,Ember,6.1,54,43,DdRmmEUvXs3G3PgACPTKTi
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 07:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,3Tc9t8B38gBKcehnxaSdSe
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 07:40:00+00:00,0 days 01:16:00,Ember,6.1,54,43,3q6PfmHd4CQtvPPnCgeQcm
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 08:04:00+00:00,0 days 01:18:00,Ember,6.1,54,43,nQRfZArk54bbrmTUuCQMnu
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 08:40:00+00:00,0 days 01:12:00,Ember,6.1,54,43,nqN4syqpqGG9E8Y6JN5G9W
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 09:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,x8iG4wQ9V3ApV5iMKU7MTw
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 09:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3LWoKtSKhFJzP6CWhW3RtU
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 10:04:00+00:00,0 days 01:13:00,Ember,6.1,54,43,MaetYEiTse2vLeNBD5pDiJ
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 10:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,K6BgJgyAKY6PA5SBe2bpLS
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 11:05:00+00:00,0 days 01:13:00,Ember,6.1,54,43,rcSe656WtNzZrBB7jdcEmn
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 11:39:00+00:00,0 days 01:12:00,Ember,6.1,54,43,38hx8nNfazWN6oraqWqFfv
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 12:05:00+00:00,0 days 01:12:00,Ember,6.1,54,43,RHcRJw3wtdmcCY89fchFSa
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 12:37:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3e3kEhSUXtTRiGmp5LAhXM
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 13:03:00+00:00,0 days 01:12:00,Ember,6.1,54,43,JzDzcnzwsUH7gBch8kdLCc
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 13:47:00+00:00,0 days 01:11:00,Ember,6.1,54,43,AsFBByEzCqitvjjdErEj7c
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 14:13:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3g2kgU5q4xQQuikTwY6Vew
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 14:42:00+00:00,0 days 01:12:00,Ember,6.1,54,43,3m4sW4pwwo39UkXbUx8Fvn
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 15:13:00+00:00,0 days 01:13:00,Ember,6.1,54,43,3nnUQY62KruHXXpzX7v4Pn
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 15:44:00+00:00,0 days 01:11:00,Ember,6.1,54,43,M9x8uoDgiHMKH343sewDo7
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 16:11:00+00:00,0 days 01:13:00,Ember,6.1,54,43,4TUkPu7YcbD8yaJenexHaf
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 16:46:00+00:00,0 days 01:11:00,Ember,6.1,54,43,8s8VdSRhLPMvxfAAyVLWFj
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 17:11:00+00:00,0 days 01:09:00,Ember,6.1,54,43,3uEvopT4HvpMFRwccVrbzg
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 17:46:00+00:00,0 days 01:06:00,Ember,6.1,54,43,42A9K6XxxDmWvCPFE2LYSe
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 18:11:00+00:00,0 days 01:05:00,Ember,6.1,54,43,BqMZrVFiK3GH5g6n2gGVdr
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 18:42:00+00:00,0 days 01:04:00,Ember,6.1,54,43,39fHG4jffcaZS8z6o5DxGY
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 19:09:00+00:00,0 days 01:04:00,Ember,6.1,54,43,334vLaVHMSgsEucKGtdf4T
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 19:41:00+00:00,0 days 01:03:00,Ember,6.1,54,43,LdaLqgsSeryTBGbfdQnGAN
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 20:08:00+00:00,0 days 01:04:00,Ember,6.1,54,43,3UNbkZ6j3Pre4MMfwhh7kC
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 20:41:00+00:00,0 days 00:57:00,Ember,6.1,54,43,3WhKCKd7bjcNJL3cWJwCFq
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 21:08:00+00:00,0 days 00:58:00,Ember,6.1,54,43,3BQBSaE2AP2XyFKKyy4kig
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 21:39:00+00:00,0 days 00:56:00,Ember,6.1,54,43,3Peui3hWJ5J9ugPaGmQdoS
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 22:07:00+00:00,0 days 00:58:00,Ember,6.1,54,43,3sKxr9ASCvp3gfzbJPHj97
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 22:44:00+00:00,0 days 00:56:00,Ember,6.1,54,43,3RuKPWiG4zjjbEwAvBnzQj
Bridge of Earn,BOE,Haymarket,EDI,2024-10-31 23:17:00+00:00,0 days 00:57:00,Ember,6.1,54,43,388gDXWnCp42QUQCay3B94
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 00:30:00+00:00,0 days 01:02:00,Ember,6.1,54,43,doVTbfahjV2XYXAxydBnAe
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 01:16:00+00:00,0 days 01:04:00,Ember,6.1,54,43,JNpfffrUKKBsYb63TkmsP9
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 03:19:00+00:00,0 days 01:06:00,Ember,6.1,54,43,394EEQPBTjn6HRveuRJryT
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 05:02:00+00:00,0 days 01:14:00,Ember,6.1,54,43,9i5UwBqNax34Laiqtq4ox8
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 05:41:00+00:00,0 days 01:02:00,Ember,6.1,54,43,8qASSwvUFpDkZ8LqGKgUYW
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 06:03:00+00:00,0 days 01:07:00,Ember,6.1,54,43,34mfhB6EgZHKTECX4UpkWE
Bridge of Earn,BOE,Haymarket,EDI,2024-11-01 06:36:00+00:00,0 days 01:11:00,Ember,6.1,54,43,3THTogYZFHZpVFUtni8u8Q
