Origin Name,Origin Code,Destination Name,Destination Code,Departure Date,Arrival Date,Duration,Operator,Transport Type,Fare,Origin ID,Destination ID,Service ID
Bristol,13,Plymouth,77,30/10/2024 16:30,2024-10-30T20:20:00,PT3H50M,megabus Falcon,coach,19.6,13,77,85784031
Bristol,13,Plymouth,77,30/10/2024 17:30,2024-10-30T21:17:00,PT3H47M,megabus Falcon,coach,19.6,13,77,85794279
Bristol,13,Plymouth,77,30/10/2024 18:30,2024-10-30T22:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85802847
Bristol,13,Plymouth,77,30/10/2024 19:30,2024-10-30T23:00:00,PT3H30M,megabus Falcon,coach,19.6,13,77,85833458
Bristol,13,Plymouth,77,30/10/2024 20:30,2024-10-30T23:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85843706
Bristol,13,Plymouth,77,30/10/2024 21:30,2024-10-31T00:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85853954
Bristol,13,Plymouth,77,30/10/2024 22:30,2024-10-31T01:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85874462
Bristol,13,Plymouth,77,30/10/2024 23:30,2024-10-31T02:58:00,PT3H28M,megabus Falcon,coach,20.4,13,77,85884710
Bristol,13,Plymouth,77,31/10/2024 01:30,2024-10-31T04:50:00,PT3H20M,megabus Falcon,coach,19.6,13,77,85652095
Bristol,13,Plymouth,77,31/10/2024 03:30,2024-10-31T06:51:00,PT3H21M,megabus Falcon,coach,19.6,13,77,85662343
Bristol,13,Plymouth,77,31/10/2024 05:30,2024-10-31T09:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85672591
Bristol,13,Plymouth,77,31/10/2024 06:30,2024-10-31T10:14:00,PT3H44M,megabus Falcon,coach,19.6,13,77,85684519
Bristol,13,Plymouth,77,31/10/2024 07:45,2024-10-31T11:26:00,PT3H41M,megabus Falcon,coach,19.6,13,77,85693087
Bristol,13,Plymouth,77,31/10/2024 09:00,2024-10-31T12:38:00,PT3H38M,megabus Falcon,coach,19.6,13,77,85703335
Bristol,13,Plymouth,77,31/10/2024 10:00,2024-10-31T13:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85713583
Bristol,13,Plymouth,77,31/10/2024 11:00,2024-10-31T14:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85723831
Bristol,13,Plymouth,77,31/10/2024 12:00,2024-10-31T15:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85734079
Bristol,13,Plymouth,77,31/10/2024 13:15,2024-10-31T17:03:00,PT3H48M,megabus Falcon,coach,22.45,13,77,85746007
Bristol,13,Plymouth,77,31/10/2024 14:30,2024-10-31T18:21:00,PT3H51M,megabus Falcon,coach,19.6,13,77,85756255
Bristol,13,Plymouth,77,31/10/2024 15:30,2024-10-31T19:24:00,PT3H54M,megabus Falcon,coach,19.6,13,77,85773811
Bristol,13,Plymouth,77,31/10/2024 16:30,2024-10-31T20:20:00,PT3H50M,megabus Falcon,coach,19.6,13,77,85784059
Bristol,13,Plymouth,77,31/10/2024 17:30,2024-10-31T21:17:00,PT3H47M,megabus Falcon,coach,19.6,13,77,85794307
Bristol,13,Plymouth,77,31/10/2024 18:30,2024-10-31T22:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85802875
Bristol,13,Plymouth,77,31/10/2024 19:30,2024-10-31T23:00:00,PT3H30M,megabus Falcon,coach,19.6,13,77,85833486
Bristol,13,Plymouth,77,31/10/2024 20:30,2024-10-31T23:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85843734
Bristol,13,Plymouth,77,31/10/2024 21:30,2024-11-01T00:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85853982
Bristol,13,Plymouth,77,31/10/2024 22:30,2024-11-01T01:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85874490
Bristol,13,Plymouth,77,31/10/2024 23:30,2024-11-01T02:58:00,PT3H28M,megabus Falcon,coach,20.4,13,77,85884738
Bristol,13,Plymouth,77,01/11/2024 01:30,2024-11-01T04:50:00,PT3H20M,megabus Falcon,coach,19.6,13,77,85652123
Bristol,13,Plymouth,77,01/11/2024 03:30,2024-11-01T06:51:00,PT3H21M,megabus Falcon,coach,19.6,13,77,85662371
Bristol,13,Plymouth,77,01/11/2024 05:30,2024-11-01T09:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85672619
Bristol,13,Plymouth,77,01/11/2024 06:30,2024-11-01T10:14:00,PT3H44M,megabus Falcon,coach,19.6,13,77,85684547
Bristol,13,Plymouth,77,01/11/2024 07:45,2024-11-01T11:26:00,PT3H41M,megabus Falcon,coach,19.6,13,77,85693115
Bristol,13,Plymouth,77,01/11/2024 09:00,2024-11-01T12:38:00,PT3H38M,megabus Falcon,coach,19.6,13,77,85703363
Bristol,13,Plymouth,77,01/11/2024 10:00,2024-11-01T13:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85713611
Bristol,13,Plymouth,77,01/11/2024 11:00,2024-11-01T14:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85723859
Bristol,13,Plymouth,77,01/11/2024 12:00,2024-11-01T15:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85734107
Bristol,13,Plymouth,77,01/11/2024 13:15,2024-11-01T17:03:00,PT3H48M,megabus Falcon,coach,19.6,13,77,85746035
Bristol,13,Plymouth,77,01/11/2024 14:30,2024-11-01T18:21:00,PT3H51M,megabus Falcon,coach,19.6,13,77,85756283
Bristol,13,Plymouth,77,01/11/2024 15:30,2024-11-01T19:24:00,PT3H54M,megabus Falcon,coach,22.45,13,77,85773839
Bristol,13,Plymouth,77,01/11/2024 16:30,2024-11-01T20:20:00,PT3H50M,megabus Falcon,coach,19.6,13,77,85784087
Bristol,13,Plymouth,77,01/11/2024 17:30,2024-11-01T21:17:00,PT3H47M,megabus Falcon,coach,19.6,13,77,85794335
Bristol,13,Plymouth,77,01/11/2024 18:30,2024-11-01T22:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85802903
Bristol,13,Plymouth,77,01/11/2024 19:30,2024-11-01T23:00:00,PT3H30M,megabus Falcon,coach,19.6,13,77,85833514
Bristol,13,Plymouth,77,01/11/2024 20:30,2024-11-01T23:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85843762
Bristol,13,Plymouth,77,01/11/2024 21:30,2024-11-02T00:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85854010
Bristol,13,Plymouth,77,01/11/2024 22:30,2024-11-02T01:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85874518
Bristol,13,Plymouth,77,01/11/2024 23:30,2024-11-02T02:58:00,PT3H28M,megabus Falcon,coach,20.4,13,77,85884766
Bristol,13,Plymouth,77,02/11/2024 01:30,2024-11-02T04:50:00,PT3H20M,megabus Falcon,coach,19.6,13,77,85652151
Bristol,13,Plymouth,77,02/11/2024 03:30,2024-11-02T06:51:00,PT3H21M,megabus Falcon,coach,19.6,13,77,85662399
Bristol,13,Plymouth,77,02/11/2024 05:30,2024-11-02T09:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85672647
Bristol,13,Plymouth,77,02/11/2024 06:30,2024-11-02T10:01:00,PT3H31M,megabus Falcon,coach,19.6,13,77,85679675
Bristol,13,Plymouth,77,02/11/2024 07:45,2024-11-02T11:26:00,PT3H41M,megabus Falcon,coach,19.6,13,77,85693143
Bristol,13,Plymouth,77,02/11/2024 09:00,2024-11-02T12:38:00,PT3H38M,megabus Falcon,coach,19.6,13,77,85703391
Bristol,13,Plymouth,77,02/11/2024 10:00,2024-11-02T13:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85713639
Bristol,13,Plymouth,77,02/11/2024 11:00,2024-11-02T14:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85723887
Bristol,13,Plymouth,77,02/11/2024 12:00,2024-11-02T15:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85734135
Bristol,13,Plymouth,77,02/11/2024 13:15,2024-11-02T16:58:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85741163
Bristol,13,Plymouth,77,02/11/2024 14:30,2024-11-02T18:13:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85751411
Bristol,13,Plymouth,77,02/11/2024 15:30,2024-11-02T19:11:00,PT3H41M,megabus Falcon,coach,19.6,13,77,85768967
Bristol,13,Plymouth,77,02/11/2024 16:30,2024-11-02T20:09:00,PT3H39M,megabus Falcon,coach,19.6,13,77,85779215
Bristol,13,Plymouth,77,02/11/2024 17:30,2024-11-02T21:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85789463
Bristol,13,Plymouth,77,02/11/2024 18:30,2024-11-02T22:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85802931
Bristol,13,Plymouth,77,02/11/2024 19:30,2024-11-02T23:00:00,PT3H30M,megabus Falcon,coach,19.6,13,77,85833542
Bristol,13,Plymouth,77,02/11/2024 20:30,2024-11-02T23:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85843790
Bristol,13,Plymouth,77,02/11/2024 21:30,2024-11-03T00:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85854038
Bristol,13,Plymouth,77,02/11/2024 22:30,2024-11-03T01:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85874546
Bristol,13,Plymouth,77,02/11/2024 23:30,2024-11-03T02:58:00,PT3H28M,megabus Falcon,coach,20.4,13,77,85884794
Bristol,13,Plymouth,77,03/11/2024 01:30,2024-11-03T04:50:00,PT3H20M,megabus Falcon,coach,19.6,13,77,85652179
Bristol,13,Plymouth,77,03/11/2024 03:30,2024-11-03T06:51:00,PT3H21M,megabus Falcon,coach,19.6,13,77,85662427
Bristol,13,Plymouth,77,03/11/2024 05:30,2024-11-03T09:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85672675
Bristol,13,Plymouth,77,03/11/2024 06:30,2024-11-03T10:01:00,PT3H31M,megabus Falcon,coach,19.6,13,77,85679703
Bristol,13,Plymouth,77,03/11/2024 07:45,2024-11-03T11:26:00,PT3H41M,megabus Falcon,coach,19.6,13,77,85693171
Bristol,13,Plymouth,77,03/11/2024 09:00,2024-11-03T12:38:00,PT3H38M,megabus Falcon,coach,19.6,13,77,85703419
Bristol,13,Plymouth,77,03/11/2024 10:00,2024-11-03T13:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85713667
Bristol,13,Plymouth,77,03/11/2024 11:00,2024-11-03T14:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85723915
Bristol,13,Plymouth,77,03/11/2024 12:00,2024-11-03T15:43:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85734163
Bristol,13,Plymouth,77,03/11/2024 13:15,2024-11-03T16:58:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85741191
Bristol,13,Plymouth,77,03/11/2024 14:30,2024-11-03T18:13:00,PT3H43M,megabus Falcon,coach,19.6,13,77,85751439
Bristol,13,Plymouth,77,03/11/2024 15:30,2024-11-03T19:11:00,PT3H41M,megabus Falcon,coach,19.6,13,77,85768995
Bristol,13,Plymouth,77,03/11/2024 16:30,2024-11-03T20:09:00,PT3H39M,megabus Falcon,coach,19.6,13,77,85779243
Bristol,13,Plymouth,77,03/11/2024 17:30,2024-11-03T21:07:00,PT3H37M,megabus Falcon,coach,19.6,13,77,85789491
Bristol,13,Plymouth,77,03/11/2024 18:30,2024-11-03T22:07:00,PT3H37M,megabus Falcon,coach,22.45,13,77,85802959
Bristol,13,Plymouth,77,03/11/2024 19:30,2024-11-03T23:00:00,PT3H30M,megabus Falcon,coach,19.6,13,77,85833570
Bristol,13,Plymouth,77,03/11/2024 20:30,2024-11-03T23:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85843818
Bristol,13,Plymouth,77,03/11/2024 21:30,2024-11-04T00:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85854066
Bristol,13,Plymouth,77,03/11/2024 22:30,2024-11-04T01:58:00,PT3H28M,megabus Falcon,coach,19.6,13,77,85874574
Bristol,13,Plymouth,77,03/11/2024 23:30,2024-11-04T02:58:00,PT3H28M,megabus Falcon,coach,20.4,13,77,85884822
Bristol,13,Taunton,100,28/10/2024 01:30,2024-10-28T02:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85652007
Bristol,13,Taunton,100,28/10/2024 03:30,2024-10-28T04:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85662255
Bristol,13,Taunton,100,28/10/2024 05:30,2024-10-28T06:57:00,PT1H27M,megabus Falcon,coach,6.2,13,100,85672503
Bristol,13,Taunton,100,28/10/2024 06:30,2024-10-28T08:06:00,PT1H36M,megabus Falcon,coach,6.2,13,100,85684431
Bristol,13,Taunton,100,28/10/2024 07:45,2024-10-28T09:19:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85692999
Bristol,13,Taunton,100,28/10/2024 09:00,2024-10-28T10:35:00,PT1H35M,megabus Falcon,coach,6.2,13,100,85703247
Bristol,13,Taunton,100,28/10/2024 10:00,2024-10-28T11:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85713495
Bristol,13,Taunton,100,28/10/2024 11:00,2024-10-28T12:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85723743
Bristol,13,Taunton,100,28/10/2024 12:00,2024-10-28T13:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85733991
Bristol,13,Taunton,100,28/10/2024 13:15,2024-10-28T14:55:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85745919
Bristol,13,Taunton,100,28/10/2024 14:30,2024-10-28T16:12:00,PT1H42M,megabus Falcon,coach,6.2,13,100,85756167
Bristol,13,Taunton,100,28/10/2024 15:30,2024-10-28T17:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85773723
Bristol,13,Taunton,100,28/10/2024 16:30,2024-10-28T18:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85783971
Bristol,13,Taunton,100,28/10/2024 17:30,2024-10-28T19:18:00,PT1H48M,megabus Falcon,coach,6.2,13,100,85794219
Bristol,13,Taunton,100,28/10/2024 18:30,2024-10-28T20:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85802787
Bristol,13,Taunton,100,28/10/2024 19:30,2024-10-28T21:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85833398
Bristol,13,Taunton,100,28/10/2024 20:30,2024-10-28T22:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85843646
Bristol,13,Taunton,100,28/10/2024 21:30,2024-10-28T23:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85853894
Bristol,13,Taunton,100,28/10/2024 22:30,2024-10-29T00:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85874402
Bristol,13,Taunton,100,28/10/2024 23:30,2024-10-29T01:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85884650
Bristol,13,Taunton,100,29/10/2024 01:30,2024-10-29T02:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85652035
Bristol,13,Taunton,100,29/10/2024 03:30,2024-10-29T04:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85662283
Bristol,13,Taunton,100,29/10/2024 05:30,2024-10-29T06:57:00,PT1H27M,megabus Falcon,coach,6.2,13,100,85672531
Bristol,13,Taunton,100,29/10/2024 06:30,2024-10-29T08:06:00,PT1H36M,megabus Falcon,coach,6.2,13,100,85684459
Bristol,13,Taunton,100,29/10/2024 07:45,2024-10-29T09:19:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85693027
Bristol,13,Taunton,100,29/10/2024 09:00,2024-10-29T10:35:00,PT1H35M,megabus Falcon,coach,6.2,13,100,85703275
Bristol,13,Taunton,100,29/10/2024 10:00,2024-10-29T11:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85713523
Bristol,13,Taunton,100,29/10/2024 11:00,2024-10-29T12:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85723771
Bristol,13,Taunton,100,29/10/2024 12:00,2024-10-29T13:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85734019
Bristol,13,Taunton,100,29/10/2024 13:15,2024-10-29T14:55:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85745947
Bristol,13,Taunton,100,29/10/2024 14:30,2024-10-29T16:12:00,PT1H42M,megabus Falcon,coach,6.2,13,100,85756195
Bristol,13,Taunton,100,29/10/2024 15:30,2024-10-29T17:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85773751
Bristol,13,Taunton,100,29/10/2024 16:30,2024-10-29T18:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85783999
Bristol,13,Taunton,100,29/10/2024 17:30,2024-10-29T19:18:00,PT1H48M,megabus Falcon,coach,6.2,13,100,85794247
Bristol,13,Taunton,100,29/10/2024 18:30,2024-10-29T20:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85802815
Bristol,13,Taunton,100,29/10/2024 19:30,2024-10-29T21:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85833426
Bristol,13,Taunton,100,29/10/2024 20:30,2024-10-29T22:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85843674
Bristol,13,Taunton,100,29/10/2024 21:30,2024-10-29T23:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85853922
Bristol,13,Taunton,100,29/10/2024 22:30,2024-10-30T00:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85874430
Bristol,13,Taunton,100,29/10/2024 23:30,2024-10-30T01:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85884678
Bristol,13,Taunton,100,30/10/2024 01:30,2024-10-30T02:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85652063
Bristol,13,Taunton,100,30/10/2024 03:30,2024-10-30T04:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85662311
Bristol,13,Taunton,100,30/10/2024 05:30,2024-10-30T06:57:00,PT1H27M,megabus Falcon,coach,6.2,13,100,85672559
Bristol,13,Taunton,100,30/10/2024 06:30,2024-10-30T08:06:00,PT1H36M,megabus Falcon,coach,6.2,13,100,85684487
Bristol,13,Taunton,100,30/10/2024 07:45,2024-10-30T09:19:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85693055
Bristol,13,Taunton,100,30/10/2024 09:00,2024-10-30T10:35:00,PT1H35M,megabus Falcon,coach,6.2,13,100,85703303
Bristol,13,Taunton,100,30/10/2024 10:00,2024-10-30T11:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85713551
Bristol,13,Taunton,100,30/10/2024 11:00,2024-10-30T12:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85723799
Bristol,13,Taunton,100,30/10/2024 12:00,2024-10-30T13:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85734047
Bristol,13,Taunton,100,30/10/2024 13:15,2024-10-30T14:55:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85745975
Bristol,13,Taunton,100,30/10/2024 14:30,2024-10-30T16:12:00,PT1H42M,megabus Falcon,coach,6.2,13,100,85756223
Bristol,13,Taunton,100,30/10/2024 15:30,2024-10-30T17:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85773779
Bristol,13,Taunton,100,30/10/2024 16:30,2024-10-30T18:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85784027
Bristol,13,Taunton,100,30/10/2024 17:30,2024-10-30T19:18:00,PT1H48M,megabus Falcon,coach,6.2,13,100,85794275
Bristol,13,Taunton,100,30/10/2024 18:30,2024-10-30T20:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85802843
Bristol,13,Taunton,100,30/10/2024 19:30,2024-10-30T21:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85833454
Bristol,13,Taunton,100,30/10/2024 20:30,2024-10-30T22:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85843702
Bristol,13,Taunton,100,30/10/2024 21:30,2024-10-30T23:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85853950
Bristol,13,Taunton,100,30/10/2024 22:30,2024-10-31T00:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85874458
Bristol,13,Taunton,100,30/10/2024 23:30,2024-10-31T01:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85884706
Bristol,13,Taunton,100,31/10/2024 01:30,2024-10-31T02:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85652091
Bristol,13,Taunton,100,31/10/2024 03:30,2024-10-31T04:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85662339
Bristol,13,Taunton,100,31/10/2024 05:30,2024-10-31T06:57:00,PT1H27M,megabus Falcon,coach,6.2,13,100,85672587
Bristol,13,Taunton,100,31/10/2024 06:30,2024-10-31T08:06:00,PT1H36M,megabus Falcon,coach,6.2,13,100,85684515
Bristol,13,Taunton,100,31/10/2024 07:45,2024-10-31T09:19:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85693083
Bristol,13,Taunton,100,31/10/2024 09:00,2024-10-31T10:35:00,PT1H35M,megabus Falcon,coach,6.2,13,100,85703331
Bristol,13,Taunton,100,31/10/2024 10:00,2024-10-31T11:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85713579
Bristol,13,Taunton,100,31/10/2024 11:00,2024-10-31T12:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85723827
Bristol,13,Taunton,100,31/10/2024 12:00,2024-10-31T13:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85734075
Bristol,13,Taunton,100,31/10/2024 13:15,2024-10-31T14:55:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85746003
Bristol,13,Taunton,100,31/10/2024 14:30,2024-10-31T16:12:00,PT1H42M,megabus Falcon,coach,6.2,13,100,85756251
Bristol,13,Taunton,100,31/10/2024 15:30,2024-10-31T17:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85773807
Bristol,13,Taunton,100,31/10/2024 16:30,2024-10-31T18:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85784055
Bristol,13,Taunton,100,31/10/2024 17:30,2024-10-31T19:18:00,PT1H48M,megabus Falcon,coach,6.2,13,100,85794303
Bristol,13,Taunton,100,31/10/2024 18:30,2024-10-31T20:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85802871
Bristol,13,Taunton,100,31/10/2024 19:30,2024-10-31T21:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85833482
Bristol,13,Taunton,100,31/10/2024 20:30,2024-10-31T22:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85843730
Bristol,13,Taunton,100,31/10/2024 21:30,2024-10-31T23:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85853978
Bristol,13,Taunton,100,31/10/2024 22:30,2024-11-01T00:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85874486
Bristol,13,Taunton,100,31/10/2024 23:30,2024-11-01T01:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85884734
Bristol,13,Taunton,100,01/11/2024 01:30,2024-11-01T02:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85652119
Bristol,13,Taunton,100,01/11/2024 03:30,2024-11-01T04:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85662367
Bristol,13,Taunton,100,01/11/2024 05:30,2024-11-01T06:57:00,PT1H27M,megabus Falcon,coach,6.2,13,100,85672615
Bristol,13,Taunton,100,01/11/2024 06:30,2024-11-01T08:06:00,PT1H36M,megabus Falcon,coach,6.2,13,100,85684543
Bristol,13,Taunton,100,01/11/2024 07:45,2024-11-01T09:19:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85693111
Bristol,13,Taunton,100,01/11/2024 09:00,2024-11-01T10:35:00,PT1H35M,megabus Falcon,coach,6.2,13,100,85703359
Bristol,13,Taunton,100,01/11/2024 10:00,2024-11-01T11:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85713607
Bristol,13,Taunton,100,01/11/2024 11:00,2024-11-01T12:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85723855
Bristol,13,Taunton,100,01/11/2024 12:00,2024-11-01T13:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85734103
Bristol,13,Taunton,100,01/11/2024 13:15,2024-11-01T14:55:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85746031
Bristol,13,Taunton,100,01/11/2024 14:30,2024-11-01T16:12:00,PT1H42M,megabus Falcon,coach,6.2,13,100,85756279
Bristol,13,Taunton,100,01/11/2024 15:30,2024-11-01T17:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85773835
Bristol,13,Taunton,100,01/11/2024 16:30,2024-11-01T18:19:00,PT1H49M,megabus Falcon,coach,6.2,13,100,85784083
Bristol,13,Taunton,100,01/11/2024 17:30,2024-11-01T19:18:00,PT1H48M,megabus Falcon,coach,6.2,13,100,85794331
Bristol,13,Taunton,100,01/11/2024 18:30,2024-11-01T20:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85802899
Bristol,13,Taunton,100,01/11/2024 19:30,2024-11-01T21:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85833510
Bristol,13,Taunton,100,01/11/2024 20:30,2024-11-01T22:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85843758
Bristol,13,Taunton,100,01/11/2024 21:30,2024-11-01T23:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85854006
Bristol,13,Taunton,100,01/11/2024 22:30,2024-11-02T00:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85874514
Bristol,13,Taunton,100,01/11/2024 23:30,2024-11-02T01:03:00,PT1H33M,megabus Falcon,coach,6.2,13,100,85884762
Bristol,13,Taunton,100,02/11/2024 01:30,2024-11-02T02:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85652147
Bristol,13,Taunton,100,02/11/2024 03:30,2024-11-02T04:55:00,PT1H25M,megabus Falcon,coach,6.2,13,100,85662395
Bristol,13,Taunton,100,02/11/2024 05:30,2024-11-02T06:57:00,PT1H27M,megabus Falcon,coach,6.2,13,100,85672643
Bristol,13,Taunton,100,02/11/2024 06:30,2024-11-02T07:58:00,PT1H28M,megabus Falcon,coach,6.2,13,100,85679671
Bristol,13,Taunton,100,02/11/2024 07:45,2024-11-02T09:19:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85693139
Bristol,13,Taunton,100,02/11/2024 09:00,2024-11-02T10:35:00,PT1H35M,megabus Falcon,coach,6.2,13,100,85703387
Bristol,13,Taunton,100,02/11/2024 10:00,2024-11-02T11:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85713635
Bristol,13,Taunton,100,02/11/2024 11:00,2024-11-02T12:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85723883
Bristol,13,Taunton,100,02/11/2024 12:00,2024-11-02T13:40:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85734131
Bristol,13,Taunton,100,02/11/2024 13:15,2024-11-02T14:55:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85741159
Bristol,13,Taunton,100,02/11/2024 14:30,2024-11-02T16:10:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85751407
Bristol,13,Taunton,100,02/11/2024 15:30,2024-11-02T17:10:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85768963
Bristol,13,Taunton,100,02/11/2024 16:30,2024-11-02T18:10:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85779211
Bristol,13,Taunton,100,02/11/2024 17:30,2024-11-02T19:10:00,PT1H40M,megabus Falcon,coach,6.2,13,100,85789459
Bristol,13,Taunton,100,02/11/2024 18:30,2024-11-02T20:04:00,PT1H34M,megabus Falcon,coach,6.2,13,100,85802927
